Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
berate	-2.86	-3	-3	0.857142857142857	7	-3,-3,-3,-3,-3,-2,-3
nonpartisan	2.56	3	3	0.555555555555556	9	3,2,3,3,3,3,2,2,2
gracious	3.00	3	3	1	8	3,3,3,3,3,3,3,3
dirt road	-0.62	-1	0	0.5	8	0,-1,-1,0,0,0,-2,-1
sub par	-1.38	-1	-1	0.538461538461538	13	-1,-1,-1,-1,-1,-1,-1,-3,-2,-2,-2,-2,0
illiterately	-2.18	-2	-2	0.818181818181818	11	-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2
unwilling	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
common courtesy	2.88	3	3	0.875	8	3,3,3,2,3,3,3,3
upskirt	-1.86	-2	-3	0.428571428571429	7	-2,-3,0,-3,-2,0,-3
horseshoe	0.14	0	0	0.857142857142857	7	0,0,0,0,1,0,0
wordplay	2.33	2	3	0.444444444444444	9	3,2,2,3,2,3,1,2,3
prolapsed	-2.17	-2	-2	0.5	6	-3,-2,-2,-1,-2,-3
restructure	0.42	0	0	0.583333333333333	12	0,0,1,0,0,0,0,1,1,0,1,1
unionism	2.25	2	2	0.5	8	3,2,1,2,3,2,3,2
somewhat positive	1.22	1	1	0.777777777777778	9	2,1,1,1,1,1,1,2,1
selfish	-2.67	-3	-3	0.666666666666667	9	-3,-2,-3,-3,-2,-3,-3,-3,-2
armchair	0.44	0	0	0.555555555555556	9	0,0,1,0,1,1,0,0,1
litmus test	1.55	2	2	0.545454545454545	11	2,2,2,2,2,2,3,1,0,1,0
obscured	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
lifelessness	-3.00	-3	-3	1	7	-3,-3,-3,-3,-3,-3,-3
giggle	2.88	3	3	0.875	8	3,3,3,3,2,3,3,3
hydrotherapy	2.57	3	3	0.571428571428571	7	3,3,2,3,2,2,3
misperception	-1.82	-2	-2	0.545454545454545	11	-1,-2,-2,-2,-3,-2,-2,-2,0,-1,-3
incurable	-2.11	-2	-2	0.888888888888889	9	-2,-2,-2,-3,-2,-2,-2,-2,-2
plunged	-1.75	-2	-2	0.75	8	-1,-2,-2,-1,-2,-2,-2,-2
young children	3.00	3	3	1	6	3,3,3,3,3,3
matey	2.88	3	3	0.875	8	3,3,3,3,3,2,3,3
tatty	-1.71	-2	-2	0.714285714285714	7	-2,-2,-2,-2,-2,-1,-1
gasbag	-2.29	-2	-2	0.714285714285714	7	-2,-2,-3,-2,-2,-3,-2
child abuse	-3.00	-3	-3	1	8	-3,-3,-3,-3,-3,-3,-3,-3
downrange	-1.25	-1	-2	0.5	8	0,0,-2,-1,-2,-2,-2,-1
huge problem	-1.86	-2	-2	0.857142857142857	7	-2,-2,-2,-2,-1,-2,-2
promiscuous	-2.30	-2	-2	0.7	10	-2,-2,-2,-2,-3,-2,-3,-2,-3,-2
straightforwardly	2.82	3	3	0.818181818181818	11	3,3,3,3,3,3,3,2,2,3,3
shoemaker	1.75	2	2	0.75	8	2,2,2,2,1,2,2,1
reviler	-3.00	-3	-3	1	7	-3,-3,-3,-3,-3,-3,-3
workmanlike	2.11	2	2	0.888888888888889	9	2,3,2,2,2,2,2,2,2
lowlands	0.43	0	0	0.714285714285714	7	1,0,0,2,0,0,0
coastline	1.71	2	2	0.571428571428571	7	2,3,0,2,1,2,2
thinker	1.33	1	2	0.583333333333333	12	2,2,2,2,2,2,2,0,1,0,1,0
headspace	1.44	1	1	0.444444444444444	9	1,1,2,3,2,1,1,2,0
preciseness	2.25	2	2	0.75	8	3,2,2,2,3,2,2,2
calves	0.00	0	0	1	7	0,0,0,0,0,0,0
negligently	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
thousandfold	0.00	0	0	1	6	0,0,0,0,0,0
nervouswreck	-2.17	-2	-2	0.666666666666667	12	-2,-2,-2,-2,-3,-2,-2,-2,-2,-3,-1,-3
baffler	-1.29	-1	-2	0.428571428571429	7	0,-2,-2,-1,-1,-2,-1
sucks	-2.38	-2	-2	0.625	8	-2,-3,-2,-2,-3,-3,-2,-2
affectedness	-1.00	-1	-1	0.571428571428571	7	-1,-1,-1,-2,-2,-1,1
socialistic	1.78	2	2	0.777777777777778	9	2,2,2,2,1,2,2,2,1
feudalist	-1.89	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-1,-2,-2,-2,-2
matching	1.64	2	3	0.363636363636364	11	2,3,0,3,0,3,3,1,1,2,0
malignantly	-3.00	-3	-3	1	8	-3,-3,-3,-3,-3,-3,-3,-3
fun facts	2.88	3	3	0.875	8	3,3,3,3,2,3,3,3
eschew	2.00	2	2	0.8	10	2,2,2,2,2,2,2,2,1,3
prostitution	-2.64	-3	-3	0.818181818181818	11	-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-1
treasonously	-2.91	-3	-3	0.909090909090909	11	-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3
female	2.50	3	3	0.666666666666667	6	3,3,1,2,3,3
though	1.17	1	1	0.5	6	1,1,2,2,1,0
attempt	1.50	2	2	0.5	8	2,2,2,2,1,1,1,1
sharper	-1.33	-1	-2	0.555555555555556	9	-1,-2,-2,-2,-2,-2,0,-1,0
interactively	2.71	3	3	0.857142857142857	7	3,3,3,3,3,1,3
host	2.88	3	3	0.875	8	3,2,3,3,3,3,3,3
voltage	-1.17	-1	-1	0.5	6	-1,0,-1,-2,-1,-2
touch	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
memo	1.20	1	2	0.5	10	2,0,2,2,2,0,0,1,1,2
insurrectionary	-2.36	-2	-2	0.636363636363636	11	-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3
insinuative	-1.89	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-2,-2,-1,-2,-2
contaminable	-1.75	-2	-2	0.75	8	-1,-1,-2,-2,-2,-2,-2,-2
modeling	1.43	1	1	0.571428571428571	7	1,2,2,2,1,1,1
risky	-1.38	-1	-1	0.625	8	-2,-1,-2,-1,-2,-1,-1,-1
obtuseness	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
seashore	1.29	1	2	0.428571428571429	7	1,0,1,2,2,1,2
seclusion	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
theatergoer	2.29	2	3	0.428571428571429	7	2,3,2,1,2,3,3
capable of	1.75	2	2	0.5	8	1,2,1,3,2,1,2,2
aby	-0.12	0	0	0.625	8	0,0,0,1,0,-1,0,-1
needlepoint	0.67	1	0	0.5	6	0,0,2,0,1,1
disrelish	-2.12	-2	-2	0.875	8	-2,-2,-2,-2,-2,-2,-3,-2
housewarming	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
incompatibleness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
mutant	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
contusion	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-2,-3,-2,-1
wooer	1.89	2	2	0.888888888888889	9	2,2,2,2,1,2,2,2,2
conspiratorial	-2.00	-2	-2	1	12	-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
weren	-0.33	0	0	0.75	12	0,-2,-1,0,0,-1,0,0,0,0,0,0
chewie	2.43	2	2	0.571428571428571	7	2,3,3,2,2,2,3
easy	2.75	3	3	0.875	8	3,3,3,1,3,3,3,3
forefathers	2.09	2	2	0.454545454545455	11	3,2,3,3,2,3,2,1,2,0,2
repetitious	-1.00	-1	-1	0.75	8	-2,-1,-1,-1,-1,-1,0,-1
no better	-0.64	-1	-1	0.545454545454545	11	-1,-1,0,-2,-1,-1,-1,0,1,-1,0
old fart	-1.50	-2	-2	0.5	8	-2,-1,-1,-1,-2,-1,-2,-2
wicked	-2.67	-3	-3	0.75	12	-3,-3,-2,-3,-3,-3,-3,-3,-1,-3,-3,-2
shadily	-2.17	-2	-2	0.833333333333333	12	-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-3
inconsequent	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-1,-2,-2
preen	-0.82	-1	-2	0.454545454545455	11	-2,0,-2,-2,-2,0,0,-1,1,1,-2
accidentally	0.10	0	0	0.9	10	0,0,0,0,0,0,0,0,1,0
pensiveness	0.33	0	0	0.5	12	0,0,0,0,1,0,0,1,1,-1,1,1
bases loaded	0.71	1	1	0.428571428571429	7	1,0,0,1,2,0,1
bond	2.55	3	3	0.545454545454545	11	3,2,3,2,3,3,2,3,2,3,2
doggy	2.71	3	3	0.714285714285714	7	3,2,2,3,3,3,3
intoxicative	-1.50	-2	-2	0.5	6	-2,-2,-2,-1,-1,-1
blood bath	-2.88	-3	-3	0.875	8	-3,-3,-3,-3,-3,-2,-3,-3
give power	2.71	3	3	0.714285714285714	7	2,3,3,3,3,2,3
nonunion	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-1,-2,-2
conceitedly	-2.71	-3	-3	0.714285714285714	7	-3,-3,-3,-2,-2,-3,-3
territorialize	-1.88	-2	-2	0.875	8	-2,-2,-1,-2,-2,-2,-2,-2
thankyougod	2.71	3	3	0.714285714285714	7	2,2,3,3,3,3,3
dissidence	-1.88	-2	-2	0.875	8	-1,-2,-2,-2,-2,-2,-2,-2
underproductive	-1.71	-2	-2	0.714285714285714	7	-2,-2,-2,-1,-1,-2,-2
feebleness	-1.89	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-2,-2,-1,-2,-2
thirst	-0.75	-1	-2	0.375	8	-1,-2,1,0,-2,1,-2,-1
uneasily	-1.14	-1	-1	0.857142857142857	7	-2,-1,-1,-1,-1,-1,-1
unapproachable	-2.75	-3	-3	0.75	8	-3,-2,-3,-3,-2,-3,-3,-3
stutterer	-1.43	-1	-1	0.571428571428571	7	-1,-1,-1,-2,-2,-1,-2
hot coffee	2.00	2	3	0.368421052631579	38	2,3,2,1,3,1,2,1,3,1,3,2,1,1,3,1,2,3,3,1,3,1,1,1,3,2,1,2,2,1,3,3,2,2,1,3,3,3
culpability	-2.27	-2	-2	0.727272727272727	11	-2,-2,-2,-2,-2,-2,-2,-3,-2,-3,-3
crackpot	-2.29	-2	-2	0.714285714285714	7	-2,-2,-2,-2,-3,-2,-3
landfill	-2.29	-2	-3	0.428571428571429	7	-3,-2,-3,-1,-2,-3,-2
prostate	-0.08	0	0	0.916666666666667	12	0,0,0,-1,0,0,0,0,0,0,0,0
reconciliation	2.88	3	3	0.875	8	2,3,3,3,3,3,3,3
fairyland	2.50	3	3	0.625	8	3,3,3,3,2,1,3,2
ravish	-2.22	-2	-2	0.777777777777778	9	-2,-2,-2,-2,-2,-2,-2,-3,-3
refill	0.38	0	0	0.625	8	0,1,1,1,0,0,0,0
pump out	-0.73	-1	-1	0.545454545454545	11	-2,-1,-1,-1,-1,-1,-1,0,0,0,0
accurse	-2.64	-3	-3	0.727272727272727	11	-3,-3,-3,-3,-3,-3,-3,-2,-2,-3,-1
hearten	3.00	3	3	1	8	3,3,3,3,3,3,3,3
inoculate	1.55	2	2	0.727272727272727	11	2,2,2,2,2,2,2,1,0,2,0
cockfight	-2.88	-3	-3	0.875	8	-3,-3,-3,-3,-2,-3,-3,-3
ridiculer	-2.43	-2	-2	0.571428571428571	7	-2,-2,-2,-3,-3,-3,-2
fried egg	1.88	2	2	0.375	8	3,1,2,1,3,2,1,2
hypotrophy	-1.71	-2	-2	0.428571428571429	7	-2,0,-2,0,-3,-3,-2
grain	0.50	1	1	0.5	8	0,0,1,0,1,1,1,0
naked eye	0.30	0	0	0.7	10	0,0,0,0,0,1,1,0,1,0
smiles	3.00	3	3	1	7	3,3,3,3,3,3,3
sterilizer	-1.75	-2	-2	0.875	8	-2,-2,-2,-2,0,-2,-2,-2
lore	1.30	1	2	0.5	10	0,0,2,2,2,2,2,1,1,1
encasement	-1.67	-2	-2	0.833333333333333	6	0,-2,-2,-2,-2,-2
drug addiction	-2.55	-3	-3	0.636363636363636	11	-2,-2,-3,-3,-2,-3,-3,-3,-3,-3,-1
interpretation	0.33	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,2,2,0
requisitely	0.42	0	0	0.583333333333333	12	0,0,2,0,2,0,0,1,0,1,0,-1
countenance	1.60	2	2	0.5	10	2,2,2,3,2,2,1,1,0,1
sacrifices	3.00	3	3	1	6	3,3,3,3,3,3
enabler	-1.60	-2	-2	0.7	10	-1,-2,-2,-2,-2,-2,-2,-2,-1,0
procrastinator	-1.85	-2	-2	0.846153846153846	13	-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2
satisfactory	2.10	2	2	0.9	10	2,3,2,2,2,2,2,2,2,2
squeaky clean	2.75	3	3	0.75	12	3,3,3,3,3,3,3,2,3,3,2,2
under warranty	2.10	2	2	0.9	10	2,2,2,3,2,2,2,2,2,2
silenced	-1.75	-2	-2	0.75	8	-2,-2,-1,-2,-2,-2,-1,-2
pruning	0.29	0	0	0.714285714285714	7	1,0,0,0,0,0,1
saintlike	2.91	3	3	0.909090909090909	11	3,3,3,3,3,3,3,3,3,3,2
swine	-2.80	-3	-3	0.8	10	-3,-3,-3,-3,-3,-3,-3,-3,-2,-2
sever	-2.14	-2	-2	0.857142857142857	7	-2,-2,-3,-2,-2,-2,-2
alcohol poisoning	-2.44	-2	-3	0.555555555555556	9	-3,-2,-2,-3,-3,-2,-1,-3,-3
stereophonic	0.12	0	0	0.875	8	0,0,0,0,0,1,0,0
ghoul	-3.00	-3	-3	1	8	-3,-3,-3,-3,-3,-3,-3,-3
legibility	0.50	1	0	0.7	10	0,0,0,0,0,0,0,2,1,2
dreaded	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
limeade	1.71	2	2	0.571428571428571	7	1,0,2,3,2,2,2
annihilationist	-3.00	-3	-3	1	7	-3,-3,-3,-3,-3,-3,-3
fruitful	2.88	3	3	0.875	8	3,3,3,3,3,3,2,3
rupture	-1.75	-2	-2	0.75	8	-2,-2,-2,-2,-1,-1,-2,-2
outraged	-1.86	-2	-2	0.857142857142857	7	-1,-2,-2,-2,-2,-2,-2
huge success	2.62	3	3	0.75	8	3,3,3,2,3,3,1,3
neurofibromatosis	-0.57	-1	0	0.714285714285714	7	0,0,-2,0,0,-2,0
worth it	2.50	3	3	0.666666666666667	6	1,3,3,3,3,2
go red	0.88	1	1	0.625	8	1,0,2,1,1,1,1,0
yikes	-0.80	-1	0	0.4	10	-1,-1,0,0,-1,0,0,-1,-2,-2
run amok	-2.20	-2	-2	0.8	10	-2,-2,-2,-2,-2,-3,-2,-3,-2,-2
twin	3.00	3	3	1	7	3,3,3,3,3,3,3
forgave	3.00	3	3	1	6	3,3,3,3,3,3
chummy	2.86	3	3	0.857142857142857	7	3,2,3,3,3,3,3
whole life	2.12	2	2	0.625	8	2,1,2,3,3,2,2,2
disapprove	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-2,-2,-1
thatmoment	0.00	0	0	1	7	0,0,0,0,0,0,0
unassailable	3.00	3	3	1	7	3,3,3,3,3,3,3
inharmonious	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
sickle cell	-1.17	-1	-2	0.5	6	-2,0,-2,0,-1,-2
unjustified	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
decongestive	-0.75	-1	0	0.5	8	-1,0,-2,-1,0,0,0,-2
stumped	-1.38	-1	-2	0.5	8	-1,-2,-2,-2,-1,-2,-1,0
dandelion	2.22	2	2	0.555555555555556	9	2,1,3,2,2,2,2,3,3
weathertight	1.75	2	2	0.666666666666667	12	3,2,2,2,2,2,2,1,2,2,1,0
heal	3.00	3	3	1	7	3,3,3,3,3,3,3
affliction	-1.71	-2	-2	0.714285714285714	7	-2,-2,-2,-2,-1,-2,-1
histological	-0.50	-1	0	0.666666666666667	6	0,0,-2,-1,0,0
scream for	-1.78	-2	-2	0.666666666666667	9	-2,-2,-2,-2,0,-2,-2,-1,-3
trumpeter	1.56	2	2	0.555555555555556	9	2,2,1,2,1,2,1,2,1
buttery	1.88	2	2	0.875	8	1,2,2,2,2,2,2,2
over priced	-1.14	-1	-1	0.857142857142857	7	-1,-2,-1,-1,-1,-1,-1
zoological	0.20	0	0	0.8	10	0,0,0,0,0,1,1,0,0,0
greet	2.75	3	3	0.875	8	1,3,3,3,3,3,3,3
disturber	-2.14	-2	-2	0.857142857142857	7	-3,-2,-2,-2,-2,-2,-2
witchcraft	-1.91	-2	-2	0.727272727272727	11	-2,-2,-2,-2,-2,-2,-2,-2,-3,-1,-1
appalled	-1.75	-2	-2	0.875	8	-2,-2,-2,-2,-2,-2,0,-2
collectedness	2.30	2	2	0.7	10	3,2,3,3,2,2,2,2,2,2
tangle	-0.67	-1	-1	0.444444444444444	9	0,-1,-1,0,-2,0,-1,-1,0
insecurely	-1.75	-2	-2	0.5	8	-2,-1,-2,-2,-2,-1,-1,-3
stomach flu	-1.43	-1	-2	0.571428571428571	7	-2,0,-1,-2,-1,-2,-2
put under	-1.12	-1	-1	0.625	8	-1,-1,-1,0,-1,-1,-2,-2
artistry	2.25	2	2	0.5	8	3,2,2,1,3,3,2,2
pump up	1.86	2	2	0.428571428571429	7	2,2,2,1,0,3,3
tenuousness	-1.78	-2	-2	0.777777777777778	9	-2,-2,-2,-1,-1,-2,-2,-2,-2
centipede	-1.57	-2	-2	0.571428571428571	7	-3,-2,-2,-2,0,0,-2
barefacedness	-2.18	-2	-3	0.454545454545455	11	-3,-3,-2,-2,-3,-3,0,-2,-1,-3,-2
principles	2.80	3	3	0.8	10	3,3,3,3,3,3,3,3,2,2
unboundedly	-0.17	0	0	0.833333333333333	6	0,-1,0,0,0,0
coinciding	0.50	1	1	0.5	8	1,1,0,1,0,0,1,0
shoddy	-2.17	-2	-2	0.833333333333333	12	-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-3,-2
dear	2.88	3	3	0.875	8	3,3,3,3,2,3,3,3
razor	-1.71	-2	-2	0.714285714285714	7	-2,-1,-1,-2,-2,-2,-2
abhor	-2.56	-3	-3	0.555555555555556	9	-3,-2,-3,-3,-3,-2,-2,-3,-2
on special	0.43	0	0	0.571428571428571	7	0,1,0,1,1,0,0
endangered	1.00	1	2	0.428571428571429	7	2,0,0,2,1,0,2
medical care	2.57	3	3	0.714285714285714	7	3,3,3,3,2,3,1
prenuptial	0.38	0	0	0.75	8	0,1,0,0,0,0,2,0
stupidpeople	-2.83	-3	-3	0.833333333333333	6	-3,-3,-2,-3,-3,-3
corrupting	-2.60	-3	-3	0.7	10	-3,-3,-3,-3,-3,-3,-3,-2,-1,-2
electrocuted	-3.00	-3	-3	1	6	-3,-3,-3,-3,-3,-3
stony	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unharmonious	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
restroom	0.50	1	0	0.666666666666667	6	0,0,0,0,2,1
whizzing	-0.09	0	0	0.909090909090909	11	0,0,0,0,0,0,0,-1,0,0,0
commensurately	0.77	1	0	0.5	150	2,0,2,0,2,2,2,0,2,2,0,2,1,2,0,2,2,2,0,0,2,0,2,2,2,1,2,0,2,0,0,0,2,2,2,0,0,2,0,1,2,0,2,0,0,0,0,0,2,0,2,0,2,1,0,2,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,-1,2,0,2,0,2,0,2,2,2,1,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,1,2,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,-1,1,0
latecomer	-0.50	-1	-1	0.625	8	0,-1,-1,-1,-1,0,1,-1
entrench	-1.25	-1	-1	0.75	8	-1,-1,-1,-2,-2,-1,-1,-1
interrupted	-1.00	-1	-1	0.777777777777778	9	-1,-2,-1,-1,-1,0,-1,-1,-1
naturalistic	1.67	2	2	0.666666666666667	12	2,2,2,2,2,2,2,1,1,1,1,2
obsessively	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
web developer	1.75	2	2	0.75	12	2,2,2,0,2,2,3,2,2,2,2,0
foolhardily	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
skyward	0.38	0	0	0.75	8	0,0,0,1,2,0,0,0
thankyou	3.00	3	3	1	8	3,3,3,3,3,3,3,3
colossal	0.10	0	0	0.9	10	0,0,0,0,0,0,0,1,0,0
feel bad	-1.00	-1	-1	0.571428571428571	7	1,-1,-2,-2,-1,-1,-1
stratagem	-2.20	-2	-2	0.6	10	-2,-2,-2,-1,-2,-2,-2,-3,-3,-3
pictured	1.20	1	1	0.8	5	2,1,1,1,1
idolatry	-1.92	-2	-2	0.5	12	-2,-2,-2,-2,-3,-2,-2,-1,-1,-3,-3,0
flourless	-0.88	-1	0	0.375	8	0,-2,-1,-2,0,0,-1,-1
leach	-1.88	-2	-2	0.875	8	-2,-2,-1,-2,-2,-2,-2,-2
foul	-2.62	-3	-3	0.75	8	-3,-2,-3,-3,-3,-3,-1,-3
spirited	2.50	3	3	0.5	8	2,2,3,3,3,2,3,2
scoliosis	-0.62	-1	0	0.5	8	0,0,-1,-1,-1,0,-2,0
uninterruptedly	0.25	0	0	0.875	8	0,0,0,2,0,0,0,0
masked	-1.56	-2	-2	0.555555555555556	9	-2,-1,-1,-2,-2,-2,-1,-2,-1
legitimacy	2.91	3	3	0.909090909090909	11	3,3,3,3,3,3,3,3,2,3,3
pitfall	-1.57	-2	-2	0.571428571428571	7	-1,-1,-1,-2,-2,-2,-2
monorail	0.27	0	0	0.818181818181818	11	2,0,0,0,0,0,0,0,0,1,0
girlhood	2.29	2	3	0.428571428571429	7	3,3,2,2,1,2,3
tangled	-1.44	-1	-2	0.666666666666667	9	-2,-2,0,-2,-2,-2,-2,0,-1
scabby	-2.18	-2	-3	0.454545454545455	11	-3,-1,-2,-2,-2,-3,-2,-3,0,-3,-3
implication	-0.86	-1	-1	0.571428571428571	7	-2,0,-1,-1,-1,0,-1
peacock	-0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,-1,0,-1,0
blow out	-0.43	0	0	0.428571428571429	7	0,0,-1,-1,-2,0,1
silverware	0.71	1	0	0.571428571428571	7	0,0,1,0,2,2,0
cheeks	1.75	2	2	0.5	8	2,1,2,2,3,2,1,1
disjointedness	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-1,-2,-2,-2
brilliant	2.43	2	3	0.714285714285714	7	3,3,3,3,1,3,1
frozenness	-3.00	-3	-3	1	8	-3,-3,-3,-3,-3,-3,-3,-3
gastronome	1.50	2	2	0.75	8	2,2,2,0,2,0,2,2
improvisatory	0.43	0	0	0.428571428571429	7	1,1,0,-1,0,2,0
unpurified	-1.62	-2	-2	0.75	8	-2,-2,0,-2,-1,-2,-2,-2
inapproachable	-2.62	-3	-3	0.625	8	-3,-2,-2,-3,-3,-3,-2,-3
sunburn	-0.62	-1	-1	0.75	8	-1,-1,-1,-1,0,-1,-1,1
darkroom	-1.67	-2	-2	0.666666666666667	9	-2,-2,-2,-1,-1,-2,-2,-1,-2
deadbeat dad	-2.88	-3	-3	0.875	8	-3,-3,-3,-3,-2,-3,-3,-3
nutmeg	0.86	1	1	0.571428571428571	7	0,0,1,2,1,1,1
slipper	1.86	2	2	0.571428571428571	7	1,3,2,2,2,1,2
pillbox	0.08	0	0	0.916666666666667	12	0,0,0,0,0,0,0,0,0,0,0,1
colloquium	0.64	1	0	0.545454545454545	11	0,0,0,1,2,0,0,2,0,1,1
jibber	-1.56	-2	-2	0.666666666666667	9	-2,-2,-2,-2,-2,-1,0,-1,-2
attendance	1.82	2	2	0.818181818181818	11	2,2,2,2,2,2,2,2,1,2,1
innocently	2.62	3	3	0.625	8	3,2,3,3,3,2,2,3
bow out	-0.25	0	0	0.5	8	-1,-1,-1,0,0,1,0,0
selfharm	-2.57	-3	-3	0.571428571428571	7	-2,-3,-3,-2,-3,-3,-2
accelerant	-1.25	-1	-2	0.5	12	-2,-2,0,-2,0,-2,-2,0,-1,-1,-1,-2
stunned	-0.50	-1	0	0.75	8	0,-2,0,0,-2,0,0,0
figurine	0.38	0	0	0.625	8	1,1,0,0,0,1,0,0
stinky	-2.62	-3	-3	0.625	8	-2,-3,-3,-3,-2,-3,-2,-3
growth	2.50	3	3	0.625	8	3,2,3,1,2,3,3,3
lunatic fringe	-2.11	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-2,-2,-2,-2,-3
rigmarole	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-1,-2,-2
sphincter	-2.86	-3	-3	0.857142857142857	7	-3,-3,-2,-3,-3,-3,-3
wrathful	-2.78	-3	-3	0.777777777777778	9	-2,-2,-3,-3,-3,-3,-3,-3,-3
ludicrously	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
unconditional	3.00	3	3	1	7	3,3,3,3,3,3,3
bootlegger	-3.00	-3	-3	1	11	-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
tail end	-0.17	0	0	0.666666666666667	12	0,0,0,0,0,0,0,0,-1,1,-1,-1
quicksand	-1.80	-2	-2	0.7	10	-2,-2,-1,-2,-2,-2,-2,-2,-3,0
hatefully	-2.90	-3	-3	0.9	10	-3,-3,-3,-3,-3,-3,-3,-2,-3,-3
sorbet	1.00	1	2	0.428571428571429	7	0,2,0,1,2,2,0
fixture	1.33	1	2	0.583333333333333	12	2,0,2,0,2,2,2,2,0,1,1,2
flirtation	1.88	2	2	0.875	8	2,1,2,2,2,2,2,2
recompose	0.36	0	0	0.636363636363636	11	2,0,0,2,0,-1,0,0,0,1,0
volunteerism	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
day job	1.50	2	2	0.7	10	2,2,2,2,2,2,2,0,0,1
hypertensive	-1.11	-1	-2	0.444444444444444	9	-2,0,-2,0,-2,-1,-1,-2,0
freakily	-1.38	-1	-1	0.625	8	-1,-2,-1,-1,-1,-1,-2,-2
panderer	-2.89	-3	-3	0.888888888888889	9	-3,-3,-3,-3,-3,-2,-3,-3,-3
ineffectively	-1.50	-2	-2	0.5	8	-2,-1,-2,-1,-1,-2,-2,-1
foreplay	0.60	1	0	0.6	5	0,1,0,2,0
misheard	-0.83	-1	-1	0.666666666666667	12	-1,-1,-1,-1,-1,0,-1,-1,-2,0,-1,0
loved one	3.00	3	3	1	7	3,3,3,3,3,3,3
giveaway	2.75	3	3	0.875	8	3,3,3,3,3,1,3,3
watergate	-2.50	-3	-3	0.5	8	-3,-2,-3,-3,-2,-3,-2,-2
skinhead	-2.50	-3	-3	0.5	8	-3,-3,-2,-2,-2,-3,-2,-3
spotted	0.50	1	1	0.5	8	0,1,0,1,1,0,0,1
musty	-1.86	-2	-2	0.857142857142857	7	-2,-2,-1,-2,-2,-2,-2
lankiness	-0.33	0	0	0.666666666666667	9	-1,-1,0,0,-1,0,0,0,0
coconut milk	1.86	2	2	0.571428571428571	7	2,2,3,1,2,2,1
vinegary	-1.00	-1	-1	0.5	8	-1,-2,-1,-1,-1,-2,0,0
malachite	-0.29	0	0	0.857142857142857	7	0,0,0,0,0,0,-2
political	-0.25	0	0	0.583333333333333	12	0,-1,-1,0,0,-1,-1,1,0,0,0,0
unappreciated	-1.75	-2	-2	0.75	8	-2,-2,-2,-2,-1,-2,-1,-2
coitus	-1.00	-1	0	0.5	6	0,0,0,-2,-2,-2
impulsivity	-1.82	-2	-2	0.818181818181818	11	-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1
