Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
unblessed	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
warpath	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
slavishly	-2.00	-2	-2	0.5	8	-2,-3,-1,-2,-1,-3,-2,-2
possessiveness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
discouraging	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
cunningness	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
forsake	-2.00	-2	-2	0.75	8	-3,-2,-2,-2,-2,-2,-1,-2
fetishism	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
cuckold	-2.00	-2	-2	0.714285714285714	7	-2,-2,-1,-2,-2,-3,-2
nullifier	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
shut down	-2.00	-2	-2	0.777777777777778	9	-2,-2,-2,-2,-3,-2,-2,-1,-2
uncompromising	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
accost	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
sexualize	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
humbug	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
infector	-2.00	-2	-2	0.75	8	-2,-3,-2,-2,-2,-1,-2,-2
unappeased	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
squatter	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
undemonstrative	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
nonfunctional	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
collusion	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
down fall	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
overbear	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
ice maker	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-1,-2,-2,-3
distorter	-2.00	-2	-2	0.777777777777778	9	-2,-2,-2,-2,-3,-2,-2,-1,-2
porcupine	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
spittle	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
smug	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unenlightened	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
indefensibly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
fussiness	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
unfit	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
sequestered	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
tempestuously	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
reproachful	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
stereotype	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
crack down	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
begrudge	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
retaliator	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
recklessness	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
anarchically	-2.00	-2	-2	0.777777777777778	9	-2,-2,-2,-2,-2,-1,-2,-3,-2
hindrance	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
scatological	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
dissipated	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
devious	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
misrepresentation	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
bile	-2.00	-2	-2	0.714285714285714	7	-3,-2,-2,-2,-2,-1,-2
unsavory	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
stony	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
begged	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
aggravator	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
malaise	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unserviceable	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
adder	-2.00	-2	-2	0.428571428571429	7	-1,-2,-1,-3,-2,-2,-3
intransigence	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
pathogenesis	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
deprivation	-2.00	-2	-2	0.75	8	-2,-2,-2,-1,-2,-2,-2,-3
antigrowth	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
inflame	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
grunter	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
autoimmunization	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
cellblock	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
vagabondism	-2.00	-2	-2	0.555555555555556	9	-3,-2,-3,-2,-2,-1,-1,-2,-2
tormented	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
frantic	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
snubbed	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
hoarder	-2.00	-2	-2	0.777777777777778	9	-2,-2,-2,-3,-1,-2,-2,-2,-2
unpopular	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
overkill	-2.00	-2	-2	0.75	8	-1,-2,-2,-2,-3,-2,-2,-2
forgettable	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
detachedly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
forbid	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
black market	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
avoider	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
wimpy	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
sinner	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
allergenic	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
restrictedly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
cynicism	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
scathe	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unpleasantly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unacceptable	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
jealously	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
culturist	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
gruffness	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
eerie	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
withdrawer	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
furtive	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
inexpressive	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
sunk	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
smugness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
deprecatory	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
legalese	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
dispiritedly	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
angst	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
smack down	-2.00	-2	-2	0.714285714285714	7	-1,-3,-2,-2,-2,-2,-2
barefacedly	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unnatural	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unsalvageable	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
bombastic	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
stunted	-2.00	-2	-2	0.75	8	-3,-1,-2,-2,-2,-2,-2,-2
dissociation	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unhappy	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
fortuneless	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
inappropriately	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
bb gun	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unspeaking	-2.00	-2	-2	0.714285714285714	7	-1,-2,-2,-2,-2,-2,-3
smote	-2.00	-2	-2	0.5	8	-2,-3,-2,-3,-1,-1,-2,-2
mechanically	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
illusiveness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
dysfunctional	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
bitter end	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
lethargically	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
lonesome	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
feckless	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
griminess	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unsightliness	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
snipe	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
panic button	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
criticized	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
sullen	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
get worse	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
abdication	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
ornery	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
flatulency	-2.00	-2	-2	0.5	8	-3,-1,-2,-1,-2,-3,-2,-2
rebelliousness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
infringer	-2.00	-2	-2	0.666666666666667	6	-2,-2,-2,-1,-2,-3
deplored	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
enfeebled	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
blamable	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
heretically	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
infertility	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
survival horror	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
deconsecrate	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
dogmatization	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
disarticulation	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
disintegrative	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-2,-2,-3,-1
indignantly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
nauseously	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
screwed	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
gunk	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
brusque	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
perverseness	-2.00	-2	-2	0.75	8	-1,-3,-2,-2,-2,-2,-2,-2
undevelopable	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
dissection	-2.00	-2	-2	0.75	8	-2,-3,-1,-2,-2,-2,-2,-2
tempestuousness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
dissociative	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
contagion	-2.00	-2	-2	0.777777777777778	9	-2,-3,-2,-2,-1,-2,-2,-2,-2
ultimatum	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-3,-1,-2,-2
crummier	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unsupportable	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unfruitfulness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
embattlement	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
excretive	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-3,-1,-2,-2
prank call	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
impassability	-2.00	-2	-2	0.5	8	-2,-1,-2,-3,-2,-2,-1,-3
notorious	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unenthusiastically	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
detonator	-2.00	-2	-2	0.428571428571429	7	-2,-3,-1,-2,-3,-2,-1
metastatic	-2.00	-2	-2	0.75	8	-2,-3,-2,-2,-2,-2,-2,-1
jailer	-2.00	-2	-2	0.777777777777778	9	-2,-2,-2,-2,-2,-3,-2,-2,-1
incapably	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
witchery	-2.00	-2	-2	0.428571428571429	7	-2,-2,-1,-1,-2,-3,-3
undermined	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
entrenchment	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
effluent	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
absurdness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
snake	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
invalid	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
crud	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
nonrenewal	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
gunnery	-2.00	-2	-2	0.571428571428571	7	-2,0,-2,-3,-3,-2,-2
muck	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
panic buying	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
grumpy	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
shooter	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
snarly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
mock	-2.00	-2	-2	0.75	8	-2,-2,-2,-3,-2,-2,-1,-2
sour	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
ruffian	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
ptsd	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
vacillator	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
fundamentalism	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
deceived	-2.00	-2	-2	0.75	8	-2,-3,-2,-2,-2,-1,-2,-2
dirge	-2.00	-2	-2	0.5	8	-2,-2,-3,-1,-3,-2,-1,-2
accusatively	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
no joy	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
crudely	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
downmarket	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
shortsightedness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unhelpful	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
bad breath	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unhygienic	-2.00	-2	-2	0.75	8	-2,-3,-2,-1,-2,-2,-2,-2
disaccord	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
disenfranchisement	-2.00	-2	-2	0.75	8	-2,-3,-2,-2,-2,-2,-1,-2
dissemblance	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
thriftlessly	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
unreliability	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
adverseness	-2.00	-2	-2	0.666666666666667	6	-2,-1,-3,-2,-2,-2
smugly	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
crummy	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
do wrong	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-2,-3,-2,-1
irksomely	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
borer	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
neuroticism	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
untowardly	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
blow up	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
dead wrong	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
phone system	-2.00	-2	-2	0.714285714285714	7	-2,-3,-2,-2,-1,-2,-2
irretrievability	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
eliminatory	-2.00	-2	-2	0.714285714285714	7	-3,-1,-2,-2,-2,-2,-2
unaffectedly	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
whitewasher	-2.00	-2	-2	0.75	8	-2,-2,-2,-1,-2,-2,-2,-3
deceivable	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
shamed	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
scalawag	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
executed	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
incommunicably	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
disproportionate	-2.00	-2	-2	0.75	8	-2,-2,-1,-2,-2,-2,-3,-2
pessimistically	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
burden	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
inelegantly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
factitious	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
punishing	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
die off	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
wilted	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
reproach	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
shamming	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
frumpishly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
undeservedly	-2.00	-2	-2	0.714285714285714	7	-2,-2,-2,-2,-2,-1,-3
bureaucratic	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
incriminator	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-2,-1,-2,-3
deteriorate	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
snippiness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
crabby	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
undercapitalization	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
monopolistic	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
domineer	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
displeased	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
inactiveness	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
defund	-2.00	-2	-2	0.75	8	-3,-2,-2,-2,-1,-2,-2,-2
jabbing	-2.00	-2	-2	0.75	8	-2,-1,-2,-3,-2,-2,-2,-2
hindering	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
disruptive	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
maligned	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
fractiously	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
disallowance	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
hysteria	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
foundationless	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
trouble	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
promiscuousness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
grouch	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
inaccessibly	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
quarrel	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
stoned	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
inanely	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
traumatic	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
fights	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
hardheadedness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
epidemical	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
workless	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
foul language	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
moaner	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
enviousness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
recalcitrant	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
inattention	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
lunacy	-2.00	-2	-2	0.777777777777778	9	-2,-2,-2,-1,-2,-2,-2,-3,-2
hollowness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
nevermore	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
devalue	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
ineptitude	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
cheapo	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
feudalistic	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
embroil	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
invader	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
defeatism	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
destroyable	-2.00	-2	-2	0.666666666666667	6	-2,-1,-3,-2,-2,-2
collaborationist	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
heavy handed	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
misbeliever	-2.00	-2	-2	0.75	8	-3,-2,-2,-2,-1,-2,-2,-2
indoctrinate	-2.00	-2	-2	0.75	8	-3,-2,-2,-2,-1,-2,-2,-2
noncompliant	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unhappily	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
starkly	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
offensively	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
recessionary	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
empty	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
sloppiness	-2.00	-2	-2	0.75	8	-2,-3,-2,-2,-2,-2,-1,-2
clampdown	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unreciprocated	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unnaturalness	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unhealthy	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
jaundiced	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
subprime	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unhopeful	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
ski mask	-2.00	-2	-2	0.555555555555556	9	-3,-2,-2,-2,-3,-1,-2,-2,-1
tumour	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
begone	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
sardonic	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
delinquently	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
extradition	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
chilliness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
sinful	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
impotently	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
agitatedly	-2.00	-2	-2	0.75	8	-2,-2,-2,-1,-3,-2,-2,-2
crude	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
boozed	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
stridence	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
eerily	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
riot gear	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
fetter	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
discredited	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
dreamlessness	-2.00	-2	-2	0.75	8	-3,-2,-2,-2,-2,-1,-2,-2
paralyzed	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unsubstantially	-2.00	-2	-2	0.75	8	-2,-1,-2,-2,-2,-2,-2,-3
herbicide	-2.00	-2	-2	0.75	8	-2,-2,-3,-2,-1,-2,-2,-2
pest	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
no homo	-2.00	-2	-2	0.714285714285714	7	-3,-2,-2,-2,-1,-2,-2
unproductiveness	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unenthusiastic	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
